type,team,year,norm_epa,blue_banners,event_wins,event_finalists,total_awards,rank,elim_progression,state,worlds_winrate,worlds_qual_winrate,state_epa_rank,state_epa_percentile,total_epa_rank,total_epa_percentile,elim_alliance,elim_pick,count
regular,1114,2007,1981,3,2,0,6,5.0,5,GA,0.75,0.8571,1.0,0.9831,3.0,0.9976,,-1,4.0
regular,1114,2008,2136,6,4,0,10,1.0,6,GA,1.0,1.0,1.0,0.9828,1.0,0.9993,,-1,4.0
regular,1114,2009,1924,2,1,0,6,1.0,5,GA,0.8333,1.0,2.0,0.9649,3.0,0.9982,,-1,4.0
regular,1114,2010,2019,4,3,1,13,1.0,6,GA,0.9375,0.9,1.0,0.9815,2.0,0.9989,,0,4.0
regular,1114,2011,1916,4,3,0,11,10.0,4,MO,0.7143,0.8,2.0,0.9688,2.0,0.999,,1,4.0
regular,1114,2012,1935,4,2,1,12,66.0,7,MO,0.6563,0.5,2.0,0.9744,8.0,0.9966,,1,4.0
regular,1114,2013,2019,3,3,0,7,2.0,6,MO,0.7143,0.875,1.0,0.9859,1.0,0.9996,,1,4.0
regular,1114,2014,1891,2,1,1,9,3.0,7,MO,0.8824,0.9,2.0,0.9826,9.0,0.9967,,1,4.0
regular,1114,2015,1996,3,3,0,7,2.0,2,MO,1.0,0.0,1.0,0.9922,2.0,0.9993,,1,4.0
regular,1114,2016,1828,0,0,2,4,27.0,2,MO,0.5,0.6,4.0,0.9706,25.0,0.992,Alliance 3,1,4.0
regular,1114,2017,1938,3,2,0,6,3.0,7,MO,0.6471,0.7,2.0,0.9862,8.0,0.9976,Alliance 2,0,4.0
regular,1114,2018,1868,1,1,1,6,10.0,5,MI,0.6667,0.8,4.0,0.974,11.0,0.997,Alliance 1,1,4.0
regular,1114,2019,1956,4,4,0,7,1.0,5,MI,0.8,0.9,1.0,0.9942,5.0,0.9987,Alliance 1,0,4.0
regular,1114,2022,1752,2,2,1,4,7.0,4,TX,0.7143,0.8,3.0,0.9605,62.0,0.9797,Alliance 5,0,4.0
regular,1114,2023,1779,2,2,0,6,2.0,5,TX,0.8667,1.0,4.0,0.9675,44.0,0.9866,Alliance 2,0,4.0
regular,1123,2016,1500,0,0,0,1,62.0,0,MO,0.4,0.4,42.0,0.4615,1429.0,0.5411,,-1,
regular,1123,2023,1641,0,0,0,1,59.0,3,TX,0.3333,0.3333,8.0,0.8788,289.0,0.912,Alliance 6,2,
regular,1124,2007,1826,1,1,0,3,3.0,7,GA,0.7143,0.8571,1.0,0.9688,13.0,0.9898,,-1,
regular,1124,2008,1808,1,1,0,3,3.0,8,GA,0.8,0.8571,2.0,0.9355,18.0,0.988,,-1,
regular,1124,2009,1707,0,0,0,1,16.0,3,GA,0.6,0.7143,3.0,0.9091,64.0,0.9618,,-1,
regular,1124,2010,1727,2,1,0,5,3.0,5,GA,0.6667,0.8,2.0,0.9459,51.0,0.9717,,0,
regular,1124,2015,1649,0,0,0,3,22.0,0,MO,0.0,0.0,14.0,0.7021,235.0,0.9182,,3,
regular,1124,2016,1739,0,0,1,5,32.0,2,MO,0.5,0.6,5.0,0.8958,74.0,0.9762,Alliance 3,1,
regular,1126,2007,1751,0,0,1,3,5.0,3,GA,0.7,0.8571,2.0,0.9802,27.0,0.9787,,-1,
regular,1126,2008,1855,1,1,1,3,6.0,4,GA,0.7273,0.8571,1.0,0.9911,11.0,0.9927,,-1,
regular,1126,2010,1549,0,0,0,1,70.0,0,GA,0.4,0.4,29.0,0.7563,432.0,0.7599,,-1,
regular,1126,2012,1554,0,0,0,0,81.0,0,MO,0.3333,0.3333,38.0,0.7143,576.0,0.753,,-1,
regular,1126,2014,1632,1,1,0,2,52.0,0,MO,0.5,0.5,11.0,0.9252,260.0,0.9036,,-1,
regular,1126,2016,1569,1,1,0,1,28.0,0,MO,0.5,0.5,33.0,0.78,637.0,0.7954,,-1,
regular,1127,2007,1554,1,1,0,2,44.0,0,GA,0.5,0.5,4.0,0.6,310.0,0.7559,,-1,
regular,1127,2008,1466,0,0,0,0,59.0,0,GA,0.4286,0.4286,14.0,0.44,947.0,0.3678,,-1,
regular,1137,2007,1485,0,0,0,0,41.0,0,GA,0.5714,0.5714,33.0,0.4211,670.0,0.4724,,-1,
regular,1137,2016,1582,0,0,2,3,14.0,0,MO,0.7,0.7,15.0,0.8077,532.0,0.8292,,-1,
regular,1138,2007,1589,0,0,0,2,45.0,0,GA,0.5,0.5,22.0,0.8226,209.0,0.8354,,-1,
regular,1138,2008,1540,0,0,0,1,15.0,0,GA,0.7143,0.7143,34.0,0.7589,419.0,0.7203,,-1,
regular,1138,2009,1581,1,0,0,4,20.0,0,GA,0.7143,0.7143,36.0,0.7517,302.0,0.8197,,-1,
regular,1138,2011,1488,1,0,0,2,81.0,0,MO,0.5,0.5,95.0,0.4571,1006.0,0.51,,-1,
regular,1138,2013,1620,1,1,0,3,11.0,1,MO,0.6667,0.75,20.0,0.9052,274.0,0.8908,,-1,
regular,1138,2014,1606,1,1,0,2,54.0,0,MO,0.5,0.5,30.0,0.8696,359.0,0.8669,,-1,
regular,1138,2022,1541,1,0,0,2,53.0,6,TX,0.5,0.4,75.0,0.7115,902.0,0.7046,Alliance 3,2,
regular,1138,2023,1587,1,0,0,3,30.0,0,TX,0.6,0.6,58.0,0.7852,601.0,0.817,,-1,
regular,114,2017,1588,1,1,0,3,37.0,0,TX,0.5,0.5,44.0,0.8423,584.0,0.8247,,-1,
regular,114,2019,1697,1,1,1,5,22.0,4,TX,0.5714,0.6,17.0,0.9452,159.0,0.9577,Alliance 5,1,
regular,114,2022,1637,1,1,3,6,33.0,2,TX,0.5833,0.6,26.0,0.9,265.0,0.9132,Alliance 1,3,
regular,1141,2007,1572,0,0,0,1,78.0,0,GA,0.1429,0.1429,14.0,0.7627,250.0,0.8031,,-1,
regular,1143,2008,1538,0,0,0,0,57.0,0,GA,0.4286,0.4286,21.0,0.58,428.0,0.7143,,-1,
regular,1143,2012,1610,0,0,0,0,48.0,0,MO,0.4444,0.4444,16.0,0.7538,278.0,0.8808,,-1,
regular,1143,2016,1679,0,0,0,0,61.0,0,MO,0.2,0.2,5.0,0.9265,161.0,0.9483,,-1,
regular,115,2008,1562,2,2,0,6,48.0,0,GA,0.4286,0.4286,26.0,0.8156,315.0,0.7897,,-1,
regular,115,2009,1692,0,0,1,3,43.0,0,GA,0.4286,0.4286,10.0,0.931,76.0,0.9546,,-1,
regular,115,2010,1636,1,0,1,3,22.0,0,GA,0.6,0.6,17.0,0.8889,163.0,0.9094,,-1,
regular,115,2012,1571,0,0,0,3,73.0,0,MO,0.4444,0.4444,34.0,0.8256,464.0,0.801,,-1,
regular,115,2015,1512,0,0,0,1,56.0,0,MO,0.0,0.0,81.0,0.6568,1105.0,0.6154,,-1,
regular,115,2017,1690,1,1,0,3,2.0,7,TX,0.7059,0.8,14.0,0.9498,156.0,0.9532,Alliance 2,0,
regular,115,2022,1519,0,0,0,3,67.0,0,TX,0.3,0.3,105.0,0.5962,1177.0,0.6145,,-1,
regular,115,2023,1654,1,0,1,3,13.0,0,TX,0.7,0.7,26.0,0.9037,240.0,0.9269,Alliance 8,3,
regular,1153,2007,1667,0,0,0,0,10.0,2,GA,0.5556,0.7143,3.0,0.9434,74.0,0.9417,,-1,
regular,1153,2010,1521,0,0,0,2,71.0,0,GA,0.25,0.25,24.0,0.5385,610.0,0.6609,,-1,
regular,1153,2014,1633,0,0,0,4,2.0,8,MO,0.7222,0.9,7.0,0.8833,254.0,0.9058,,0,
regular,1153,2016,1693,0,0,1,2,13.0,2,MO,0.5,0.6,3.0,0.9559,138.0,0.9557,Alliance 5,2,
regular,1153,2017,1629,0,0,0,3,17.0,0,MO,0.6,0.6,6.0,0.9167,330.0,0.9009,,-1,
regular,1153,2019,1716,0,0,0,2,23.0,2,MI,0.5,0.6,3.0,0.9589,126.0,0.9665,Alliance 1,3,
regular,1153,2022,1733,0,0,2,5,11.0,0,TX,0.7,0.7,4.0,0.942,94.0,0.9692,,-1,
regular,1155,2007,1629,1,0,1,3,49.0,0,GA,0.4286,0.4286,7.0,0.9307,121.0,0.9047,,-1,
regular,1155,2009,1754,1,1,1,3,14.0,0,GA,0.7143,0.7143,4.0,0.9669,32.0,0.9809,,-1,
regular,1155,2017,1638,0,0,1,3,47.0,0,MO,0.4,0.4,13.0,0.9177,289.0,0.9132,,-1,
regular,1155,2019,1574,0,0,1,3,51.0,0,MI,0.4,0.4,31.0,0.8198,802.0,0.7867,,-1,
regular,1156,2014,1499,1,1,1,4,75.0,0,MO,0.4,0.4,36.0,0.712,1266.0,0.5306,,-1,
regular,1156,2015,1652,1,0,0,2,22.0,0,MO,0.0,0.0,6.0,0.9639,219.0,0.9238,,1,
regular,1156,2016,1614,1,1,0,3,61.0,0,MO,0.3,0.3,7.0,0.9694,366.0,0.8825,,-1,
regular,1156,2017,1564,1,1,0,3,35.0,0,TX,0.5,0.5,41.0,0.8576,803.0,0.7589,Alliance 5,3,
regular,1156,2018,1633,3,2,0,4,12.0,2,TX,0.6667,0.8,22.0,0.9399,324.0,0.9104,Alliance 8,1,
regular,1156,2019,1539,1,0,0,1,39.0,0,TX,0.5,0.5,76.0,0.8046,1163.0,0.6907,,-1,
regular,1156,2022,1519,1,0,0,2,69.0,0,TX,0.3,0.3,68.0,0.7933,1174.0,0.6155,,-1,
regular,1156,2023,1607,1,1,0,3,6.0,3,TX,0.6923,0.8,24.0,0.942,465.0,0.8584,Alliance 6,0,
regular,1159,2016,1495,1,0,0,1,66.0,0,MO,0.2,0.2,122.0,0.5253,1502.0,0.5177,,-1,
regular,116,2007,1713,0,0,0,2,54.0,5,GA,0.5,0.4286,1.0,0.9825,41.0,0.9677,,-1,
regular,116,2008,1656,1,0,0,2,46.0,0,GA,0.4286,0.4286,6.0,0.8966,105.0,0.9299,,-1,
regular,116,2010,1383,1,0,0,2,83.0,0,GA,0.0,0.0,62.0,0.0606,1696.0,0.0573,,-1,
regular,116,2012,1539,0,0,0,0,44.0,0,MO,0.4444,0.4444,18.0,0.7273,695.0,0.702,,-1,
regular,116,2013,1603,0,0,1,2,93.0,0,MO,0.125,0.125,8.0,0.8824,352.0,0.8597,,-1,
regular,1165,2008,1574,1,1,0,1,15.0,0,GA,0.7143,0.7143,5.0,0.8684,276.0,0.8158,,-1,
regular,1165,2009,1539,1,1,0,1,20.0,0,GA,0.7143,0.7143,8.0,0.7838,478.0,0.7146,,-1,
regular,1165,2011,1485,0,0,1,1,70.0,0,MO,0.3,0.3,11.0,0.7027,1040.0,0.4934,,-1,
regular,1165,2017,1556,1,0,0,3,49.0,0,TX,0.3,0.3,15.0,0.7368,884.0,0.7346,,-1,
regular,1165,2023,1481,1,1,0,2,50.0,0,TX,0.5,0.5,19.0,0.5682,1808.0,0.4495,,-1,
regular,117,2010,1387,1,1,0,1,82.0,0,GA,0.3,0.3,45.0,0.0,1682.0,0.065,,-1,
regular,1178,2012,1510,0,0,0,0,98.0,0,MO,0.1111,0.1111,24.0,0.5862,952.0,0.5918,,-1,
regular,1178,2018,1610,0,0,1,2,33.0,0,TX,0.5,0.5,9.0,0.8767,463.0,0.872,,-1,
regular,118,2007,1662,1,1,1,5,33.0,2,GA,0.5,0.625,2.0,0.9429,78.0,0.9386,,-1,
regular,118,2008,1647,0,0,2,4,64.0,2,GA,0.2222,0.2857,2.0,0.9556,116.0,0.9226,,-1,
regular,118,2009,1729,0,0,1,6,29.0,7,GA,0.5714,0.5714,2.0,0.9775,46.0,0.9725,,-1,
regular,118,2010,1700,2,1,0,4,28.0,0,GA,0.5,0.5,2.0,0.9806,71.0,0.9605,,-1,
regular,118,2011,1805,2,2,0,7,10.0,3,MO,0.6923,0.8,2.0,0.9859,20.0,0.9903,,1,
regular,118,2012,1919,1,1,0,4,12.0,6,MO,0.9,0.8333,1.0,0.9932,9.0,0.9961,,1,
regular,118,2013,1909,3,3,0,5,1.0,6,MO,0.7143,0.875,1.0,0.9927,6.0,0.9976,,0,
regular,118,2014,1846,3,3,0,5,6.0,5,MO,0.7333,0.8,2.0,0.9847,18.0,0.9933,,0,
regular,118,2015,1955,4,4,0,8,1.0,2,MO,1.0,0.0,1.0,0.9925,4.0,0.9986,,0,
regular,118,2016,1938,4,3,0,9,11.0,2,MO,0.5833,0.7,2.0,0.9858,7.0,0.9978,Alliance 2,1,
regular,118,2017,1995,2,1,2,9,1.0,6,TX,0.9063,0.85,1.0,0.9935,4.0,0.9988,Alliance 1,0,
regular,118,2018,1878,3,3,0,10,4.0,6,TX,0.8125,0.9,1.0,0.9938,9.0,0.9975,Alliance 1,1,
regular,118,2019,1747,3,3,0,6,6.0,4,TX,0.7143,0.8,3.0,0.9824,86.0,0.9771,Alliance 2,1,
regular,118,2022,1807,2,2,1,7,7.0,3,TX,0.6923,0.8,4.0,0.9735,22.0,0.9928,Alliance 2,1,
regular,118,2023,1797,7,4,1,12,2.0,4,TX,0.7857,0.9,3.0,0.9809,29.0,0.9912,Alliance 2,0,
regular,1182,2011,1624,0,0,0,2,32.0,0,MO,0.6,0.6,9.0,0.8269,230.0,0.888,,-1,
regular,1188,2007,1460,0,0,0,2,59.0,0,GA,0.4286,0.4286,79.0,0.2617,829.0,0.3472,,-1,
regular,1188,2011,1588,0,0,0,0,47.0,0,MO,0.5,0.5,50.0,0.7024,340.0,0.8344,,-1,
regular,1188,2019,1584,1,1,1,4,50.0,0,MI,0.4,0.4,131.0,0.757,704.0,0.8128,,-1,
regular,1189,2015,1735,0,0,3,5,34.0,0,MO,0.0,0.0,18.0,0.9478,76.0,0.9735,,3,
regular,1189,2018,1664,2,1,1,7,32.0,0,MI,0.5,0.5,47.0,0.9071,230.0,0.9364,Alliance 5,3,
regular,1189,2023,1644,2,2,1,5,39.0,0,TX,0.4,0.4,42.0,0.9119,278.0,0.9153,,-1,
regular,1195,2009,1603,1,1,0,2,65.0,0,GA,0.2857,0.2857,7.0,0.7308,240.0,0.8567,,-1,
regular,1195,2011,1440,0,0,0,0,62.0,0,MO,0.4,0.4,27.0,0.2059,1550.0,0.245,,-1,
regular,1197,2011,1688,1,1,0,2,44.0,0,MO,0.6,0.6,11.0,0.9371,106.0,0.9484,,-1,
regular,1197,2016,1628,1,1,0,3,52.0,5,MO,0.6,0.4,19.0,0.9261,272.0,0.9127,Alliance 1,2,
regular,1197,2018,1633,0,0,1,2,29.0,4,TX,0.5714,0.6,25.0,0.9199,326.0,0.9099,Alliance 6,2,
regular,120,2007,1563,0,0,0,0,21.0,0,GA,0.7143,0.7143,6.0,0.8125,279.0,0.7803,,-1,
regular,120,2008,1524,0,0,0,0,78.0,0,GA,0.2143,0.2143,8.0,0.7838,514.0,0.6569,,-1,
regular,120,2009,1455,0,0,0,0,78.0,0,GA,0.1429,0.1429,27.0,0.3571,1144.0,0.317,,-1,
regular,120,2010,1487,0,0,0,0,64.0,0,GA,0.4,0.4,25.0,0.4681,915.0,0.4914,,-1,
regular,120,2011,1448,0,0,0,0,76.0,0,MO,0.3,0.3,42.0,0.1064,1483.0,0.2776,,-1,
regular,120,2012,1421,0,0,0,2,50.0,0,MO,0.4444,0.4444,52.0,0.0714,1948.0,0.1647,,-1,
regular,120,2013,1489,0,0,0,0,77.0,0,MO,0.375,0.375,38.0,0.3667,1300.0,0.4819,,-1,
regular,120,2014,1569,0,0,0,0,76.0,0,MO,0.4,0.4,17.0,0.6909,586.0,0.7827,,-1,
regular,120,2015,1647,0,0,1,2,34.0,0,MO,0.0,0.0,6.0,0.8929,240.0,0.9165,,-1,
regular,120,2016,1707,2,1,0,5,62.0,7,MO,0.6471,0.5,3.0,0.9483,98.0,0.9685,Alliance 2,2,
regular,120,2017,1519,0,0,0,1,49.0,0,TX,0.4,0.4,17.0,0.7167,1288.0,0.6133,,-1,
regular,120,2018,1623,1,0,0,1,26.0,1,TX,0.5455,0.6,4.0,0.9385,378.0,0.8955,Alliance 1,2,
regular,120,2019,1544,0,0,2,4,50.0,0,MI,0.45,0.45,23.0,0.6515,1104.0,0.7064,,-1,
regular,120,2023,1605,0,0,0,1,41.0,0,TX,0.4,0.4,11.0,0.8,471.0,0.8566,Alliance 3,3,
regular,1208,2007,1459,0,0,0,1,39.0,0,GA,0.5714,0.5714,16.0,0.4286,839.0,0.3394,,-1,
regular,1208,2009,1706,1,1,0,3,9.0,2,GA,0.6667,0.8571,4.0,0.913,65.0,0.9612,,-1,
regular,1208,2010,1718,1,1,0,3,32.0,0,GA,0.6,0.6,3.0,0.9333,60.0,0.9666,,-1,
regular,1208,2012,1653,0,0,2,5,15.0,0,MO,0.7778,0.7778,5.0,0.9074,165.0,0.9292,,-1,
regular,1208,2013,1684,2,1,0,2,54.0,0,MO,0.5,0.5,4.0,0.931,124.0,0.9506,,-1,
regular,1208,2015,1674,0,0,1,3,20.0,0,MO,0.0,0.0,6.0,0.8966,172.0,0.9401,,-1,
regular,1208,2016,1550,1,1,0,2,61.0,0,MO,0.4,0.4,16.0,0.7288,799.0,0.7434,,-1,
regular,1209,2009,1408,0,0,0,0,85.0,0,GA,0.1429,0.1429,45.0,0.0426,1471.0,0.1218,,-1,
regular,1209,2012,1495,0,0,0,0,58.0,0,MO,0.4444,0.4444,18.0,0.625,1111.0,0.5236,,-1,
regular,1209,2016,1462,1,0,0,1,51.0,0,MO,0.5,0.5,30.0,0.4,2003.0,0.3568,,-1,
regular,121,2007,1707,0,0,1,1,12.0,5,GA,0.625,0.7143,1.0,0.6667,47.0,0.963,,-1,
regular,121,2008,1748,1,1,0,2,11.0,2,GA,0.5556,0.7143,1.0,0.5,34.0,0.9773,,-1,
regular,121,2009,1799,1,1,0,4,15.0,8,GA,0.7333,0.7143,1.0,0.5,23.0,0.9863,,-1,
regular,1212,2008,1510,0,0,1,2,58.0,0,GA,0.4286,0.4286,12.0,0.6842,603.0,0.5975,,-1,
regular,1212,2011,1527,0,0,0,1,61.0,0,MO,0.4,0.4,6.0,0.8378,643.0,0.6868,,-1,
regular,1212,2012,1528,1,1,0,1,50.0,0,MO,0.5556,0.5556,17.0,0.6136,786.0,0.663,,-1,
regular,1216,2007,1608,1,1,0,1,30.0,0,GA,0.5714,0.5714,24.0,0.7757,155.0,0.878,,-1,
regular,1218,2007,1606,0,0,0,0,30.0,0,GA,0.5714,0.5714,8.0,0.8095,160.0,0.874,,-1,
regular,1218,2008,1701,0,0,0,0,24.0,2,GA,0.4444,0.5714,3.0,0.94,58.0,0.9613,,-1,
regular,1218,2009,1810,1,1,0,4,19.0,7,GA,0.7857,0.7143,2.0,0.9583,20.0,0.9881,,-1,
regular,1218,2010,1722,0,0,1,3,17.0,3,GA,0.5769,0.7,1.0,0.9778,57.0,0.9683,,2,
regular,1218,2011,1740,1,1,0,4,16.0,2,MO,0.5833,0.7,1.0,0.9792,55.0,0.9732,,2,
regular,1218,2012,1835,3,2,2,9,12.0,5,MO,0.6429,0.7778,2.0,0.9692,19.0,0.9919,,1,
regular,1218,2013,1754,2,0,0,3,53.0,0,MO,0.5,0.5,2.0,0.9718,53.0,0.9789,,-1,
regular,1218,2014,1714,2,0,1,6,54.0,3,MO,0.5385,0.5,3.0,0.9571,93.0,0.9655,,3,
regular,1218,2015,1740,3,2,0,7,8.0,3,MO,0.3333,0.0,3.0,0.9595,70.0,0.9756,,0,
regular,1218,2016,1577,2,1,1,6,62.0,0,MO,0.3,0.3,19.0,0.7206,576.0,0.815,,-1,
regular,1218,2018,1678,0,0,1,3,29.0,3,MI,0.3846,0.4,7.0,0.8955,203.0,0.9439,Alliance 6,2,
regular,1218,2019,1716,1,1,1,7,19.0,0,MI,0.6,0.6,4.0,0.9403,128.0,0.966,Alliance 2,3,
regular,1218,2022,1620,0,0,1,2,20.0,0,TX,0.7,0.7,10.0,0.8214,339.0,0.889,,-1,
regular,1218,2023,1627,0,0,1,5,35.0,0,TX,0.5,0.5,11.0,0.8103,358.0,0.891,,-1,
regular,1219,2012,1532,1,1,0,1,44.0,0,MO,0.4444,0.4444,29.0,0.6282,747.0,0.6797,,-1,
regular,122,2007,1583,0,0,0,0,16.0,0,GA,0.7143,0.7143,7.0,0.8772,228.0,0.8205,,-1,
regular,122,2008,1598,0,0,0,1,9.0,2,GA,0.5556,0.7143,10.0,0.8276,202.0,0.8652,,-1,
regular,122,2009,1720,0,0,0,2,71.0,0,GA,0.2857,0.2857,1.0,0.9831,52.0,0.969,,-1,
regular,122,2010,1643,1,0,0,3,14.0,0,GA,0.65,0.65,2.0,0.9697,152.0,0.9155,,-1,
regular,122,2011,1613,2,0,0,4,16.0,0,MO,0.7,0.7,5.0,0.9265,263.0,0.8719,,-1,
regular,122,2013,1484,0,0,0,1,89.0,0,MO,0.25,0.25,36.0,0.4706,1367.0,0.4552,,-1,
regular,122,2015,1538,0,0,0,0,53.0,0,MO,0.0,0.0,14.0,0.8133,824.0,0.7132,,-1,
regular,122,2016,1707,1,1,1,3,37.0,0,MO,0.5,0.5,2.0,0.9744,115.0,0.9631,,-1,
regular,1225,2015,1566,1,1,0,2,63.0,0,MO,0.0,0.0,4.0,0.92,581.0,0.7978,,-1,
regular,123,2007,1627,2,2,0,3,64.0,0,GA,0.375,0.375,21.0,0.8037,125.0,0.9016,,-1,
regular,123,2015,1607,0,0,0,3,41.0,0,MO,0.0,0.0,76.0,0.7797,369.0,0.8716,,-1,
regular,123,2016,1588,0,0,1,2,18.0,0,MO,0.6,0.6,98.0,0.7616,491.0,0.8423,,-1,
regular,123,2019,1509,0,0,1,3,20.0,0,MI,0.8,0.8,263.0,0.5121,1564.0,0.584,,-1,
regular,1230,2007,1478,0,0,0,1,61.0,0,GA,0.4286,0.4286,55.0,0.4554,709.0,0.4417,,-1,
regular,1241,2010,1615,0,0,0,2,41.0,0,GA,0.4,0.4,8.0,0.8519,205.0,0.886,,-1,
regular,1241,2011,1641,0,0,1,4,1.0,5,MO,0.8667,1.0,9.0,0.8594,194.0,0.9055,,0,
regular,1241,2012,1607,1,0,0,5,41.0,0,MO,0.7778,0.7778,14.0,0.8205,288.0,0.8765,,-1,
regular,1241,2013,1792,1,1,1,8,6.0,8,MO,0.7813,0.8125,5.0,0.9296,24.0,0.9904,,0,
regular,1241,2014,1760,2,0,3,10,38.0,3,MO,0.4615,0.5,5.0,0.9565,51.0,0.9811,,1,
regular,1241,2015,1575,2,0,1,7,49.0,0,MO,0.0,0.0,19.0,0.8516,509.0,0.8228,,-1,
regular,1241,2016,1924,3,2,1,11,1.0,6,MO,0.8125,0.9,2.0,0.9853,8.0,0.9974,Alliance 1,0,
regular,1241,2017,1798,2,0,1,6,12.0,6,MO,0.75,0.6,6.0,0.9586,41.0,0.9877,Alliance 1,1,
regular,1241,2018,1887,4,2,2,9,2.0,7,MI,0.9412,1.0,3.0,0.9805,8.0,0.9978,Alliance 1,1,
regular,1241,2019,1691,4,3,1,10,27.0,4,MI,0.5714,0.6,13.0,0.9244,175.0,0.9535,Alliance 3,1,
regular,1241,2023,1689,0,0,1,6,47.0,1,TX,0.4545,0.5,12.0,0.9024,169.0,0.9485,Alliance 7,3,
regular,1245,2008,1551,0,0,0,1,32.0,0,GA,0.5714,0.5714,3.0,0.8966,361.0,0.759,,-1,
regular,125,2007,1590,1,1,0,1,67.0,0,GA,0.2857,0.2857,10.0,0.8113,206.0,0.8378,,-1,
regular,125,2009,1496,0,0,0,1,85.0,2,GA,0.0,0.0,22.0,0.5769,787.0,0.5301,,-1,
regular,125,2010,1524,0,0,0,1,71.0,0,GA,0.3,0.3,21.0,0.5962,598.0,0.6676,,-1,
regular,125,2012,1663,1,1,1,2,47.0,0,MO,0.4444,0.4444,1.0,0.9825,140.0,0.94,,-1,
regular,125,2013,1783,1,1,2,4,47.0,0,MO,0.5,0.5,2.0,0.9649,34.0,0.9864,,-1,
regular,125,2014,1785,4,3,0,6,7.0,2,MO,0.6667,0.8,1.0,0.9833,35.0,0.987,,1,
regular,125,2015,1698,2,1,1,11,18.0,3,MO,0.3333,0.0,5.0,0.9219,123.0,0.9572,,2,
regular,125,2016,1753,3,2,3,9,33.0,3,MO,0.5385,0.6,1.0,0.9853,63.0,0.9798,Alliance 5,1,
regular,125,2017,1892,2,0,2,10,3.0,6,MO,0.8125,0.7,1.0,0.9861,13.0,0.9961,Alliance 3,0,
regular,125,2018,1807,3,1,2,10,10.0,2,MI,0.75,0.9,1.0,0.9872,31.0,0.9914,Alliance 3,1,
regular,125,2019,1724,5,3,0,9,20.0,4,MI,0.5714,0.6,1.0,0.9863,112.0,0.9702,Alliance 3,1,
regular,125,2022,1801,2,2,0,7,12.0,7,TX,0.6471,0.7,1.0,0.9855,28.0,0.9908,Alliance 2,1,
regular,125,2023,1791,3,2,1,7,25.0,7,TX,0.6765,0.55,1.0,0.9848,31.0,0.9906,Alliance 5,1,
regular,1250,2009,1717,0,0,1,3,8.0,3,GA,0.7,0.8571,9.0,0.9318,56.0,0.9666,,-1,
regular,1250,2016,1592,0,0,1,3,28.0,2,MO,0.4167,0.5,93.0,0.7737,473.0,0.8481,Alliance 5,3,
regular,1251,2007,1773,1,1,1,4,56.0,0,GA,0.4286,0.4286,2.0,0.9524,21.0,0.9835,,-1,
regular,1251,2008,1792,1,1,0,3,8.0,3,GA,0.7,0.8571,2.0,0.9535,20.0,0.9866,,-1,
regular,1251,2010,1568,1,1,0,1,42.0,0,GA,0.6,0.6,14.0,0.6744,332.0,0.8155,,-1,
regular,1251,2013,1553,1,1,0,2,73.0,0,MO,0.375,0.375,19.0,0.7361,615.0,0.7549,,-1,
regular,1251,2018,1565,0,0,0,1,18.0,0,TX,0.6,0.6,21.0,0.7375,843.0,0.7669,Alliance 4,3,
regular,1251,2019,1508,2,1,0,2,30.0,0,TX,0.6,0.6,25.0,0.7191,1591.0,0.5769,Alliance 1,2,
regular,1254,2008,1471,0,0,0,0,79.0,0,GA,0.2143,0.2143,89.0,0.2393,903.0,0.3972,,-1,
regular,1255,2015,1612,0,0,0,2,38.0,0,MO,0.0,0.0,16.0,0.8797,353.0,0.8771,,2,
regular,1255,2017,1749,0,0,1,4,37.0,0,TX,0.5,0.5,6.0,0.961,60.0,0.982,,-1,
regular,1255,2019,1508,0,0,0,2,50.0,0,TX,0.3,0.3,62.0,0.6353,1580.0,0.5798,,-1,
regular,1257,2016,1607,2,2,1,4,10.0,5,MO,0.6333,0.65,16.0,0.7895,394.0,0.8735,Alliance 2,3,
regular,1258,2016,1593,0,0,0,0,40.0,0,MO,0.4,0.4,25.0,0.7768,464.0,0.851,,-1,
regular,1259,2010,1585,0,0,0,0,34.0,0,GA,0.5,0.5,12.0,0.6129,276.0,0.8466,,-1,
regular,1259,2018,1728,2,2,0,4,30.0,3,MI,0.4615,0.5,1.0,0.9833,108.0,0.9701,Alliance 8,1,
regular,1259,2019,1629,1,1,1,3,22.0,0,MI,0.75,0.75,8.0,0.8644,395.0,0.8949,,-1,
regular,126,2007,1628,2,1,0,3,56.0,5,GA,0.4231,0.375,6.0,0.8868,124.0,0.9024,,-1,
regular,126,2008,1675,1,0,0,3,59.0,0,GA,0.2857,0.2857,2.0,0.9623,73.0,0.9513,,-1,
regular,126,2009,1716,2,1,0,3,13.0,2,GA,0.5556,0.7143,3.0,0.9423,58.0,0.9654,,-1,
regular,126,2010,1692,0,0,0,0,16.0,0,GA,0.75,0.75,2.0,0.9615,82.0,0.9544,,-1,
regular,126,2011,1646,0,0,0,1,67.0,0,MO,0.3,0.3,5.0,0.9057,178.0,0.9133,,-1,
regular,126,2012,1624,0,0,0,1,49.0,0,MO,0.4444,0.4444,7.0,0.8772,232.0,0.9005,,-1,
regular,126,2013,1792,2,1,0,2,6.0,5,MO,0.6923,0.875,1.0,0.9825,27.0,0.9892,,0,
regular,126,2014,1687,0,0,0,2,12.0,0,MO,0.8,0.8,3.0,0.95,131.0,0.9514,,-1,
